id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,attributes
sSSV7G16yUijp-Peq4fmsA,benjamin-steakhouse-new-york-city,Benjamin Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/ZMOGP8_rtTpQ73EDPFeSEg/o.jpg,False,https://www.yelp.com/biz/benjamin-steakhouse-new-york-city?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,1476,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.3,"{'latitude': 40.75171534860879, 'longitude': -73.97912550204785}",['delivery'],$$$$,"{'address1': '52 E 41st St', 'address2': '', 'address3': '', 'city': 'New York City', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['52 E 41st St', 'New York City, NY 10017']}",+12122979177,(212) 297-9177,1199.4886869462248,"{'business_temp_closed': None, 'menu_url': 'https://benjaminsteakhouse.com/nyc/our-menus/?utm_source=Yelp&utm_medium=Yelp_41&utm_campaign=41_Menu', 'open24_hours': None, 'waitlist_reservation': None}"
iAoHFfB_T8U31PhIzD-o_g,mastros-steakhouse-new-york,Mastro's Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/ZUUGwT5PnVqcJ69LHYqNAw/o.jpg,False,https://www.yelp.com/biz/mastros-steakhouse-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,963,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.2,"{'latitude': 40.761105, 'longitude': -73.980164}","['delivery', 'pickup']",$$$$,"{'address1': '1285 6th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['1285 6th Ave', 'New York, NY 10019']}",+12124591222,(212) 459-1222,852.5237704957547,"{'business_temp_closed': None, 'menu_url': 'https://www.mastrosrestaurants.com/location/mastros-steakhouse-new-york/#menus', 'open24_hours': None, 'waitlist_reservation': None}"
oSAiyZF-xTqdRkwN5KrV_Q,del-friscos-grille-new-york,Del Frisco's Grille,https://s3-media1.fl.yelpcdn.com/bphoto/rTZtu1TRN-6wPeKYxG_fSg/o.jpg,False,https://www.yelp.com/biz/del-friscos-grille-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,895,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.7,"{'latitude': 40.7596566, 'longitude': -73.9783161}","['delivery', 'pickup']",$$$,"{'address1': '50 Rockefeller Plz', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10020', 'country': 'US', 'state': 'NY', 'display_address': ['50 Rockefeller Plz', 'New York, NY 10020']}",+12127670371,(212) 767-0371,974.1155801513439,"{'business_temp_closed': None, 'menu_url': 'https://www.delfriscosgrille.com/location/del-friscos-grille-new-york-ny/#menus', 'open24_hours': None, 'waitlist_reservation': None}"
Maks_EfVcTOe20TnGQy_MQ,the-capital-grille-new-york-5,The Capital Grille,https://s3-media2.fl.yelpcdn.com/bphoto/r17AX31u1S8Qu-PfwVTJBQ/o.jpg,False,https://www.yelp.com/biz/the-capital-grille-new-york-5?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,856,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.1,"{'latitude': 40.7607390928484, 'longitude': -73.9813780866211}","['delivery', 'pickup']",$$$,"{'address1': '120 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10020', 'country': 'US', 'state': 'NY', 'display_address': ['120 W 51st St', 'New York, NY 10020']}",+12122460154,(212) 246-0154,742.8504076720959,"{'business_temp_closed': None, 'menu_url': 'https://www.thecapitalgrille.com/menu/dinner/appetizers?setRestaurant=8038&cmpid=br:tcg_ag:ie_ch:dry_ca:TCGYELP_sn:yelp_gt:new-york-ny-8038_pl:menu_rd:1034', 'open24_hours': None, 'waitlist_reservation': None}"
3Gz07E5YJjDTJPSuzsAStQ,ocean-prime-new-york,Ocean Prime,https://s3-media4.fl.yelpcdn.com/bphoto/BvJyC5c1n3ZZ0LKD14-BVQ/o.jpg,False,https://www.yelp.com/biz/ocean-prime-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,840,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'New American'}]",4.4,"{'latitude': 40.7617296, 'longitude': -73.9806295}",[],$$$$,"{'address1': '123 W 52nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['123 W 52nd St', 'New York, NY 10019']}",+12129561404,(212) 956-1404,839.3197373239308,"{'business_temp_closed': None, 'menu_url': 'https://www.ocean-prime.com/wp-content/uploads/2023/11/Ocean-Prime-New-York-City-Private-Dining-Brochure-092723.pdf', 'open24_hours': None, 'waitlist_reservation': None}"
EKkHfSYTm266-ZBve3SdgA,yoon-haeundae-galbi-new-york-2,Yoon Haeundae Galbi,https://s3-media1.fl.yelpcdn.com/bphoto/BpXNPvOjoErxD5xnhBaa-A/o.jpg,False,https://www.yelp.com/biz/yoon-haeundae-galbi-new-york-2?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,762,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.3,"{'latitude': 40.74996750318778, 'longitude': -73.98443095513923}","['delivery', 'pickup']",$$$,"{'address1': '8 W 36th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['8 W 36th St', 'New York, NY 10018']}",+12126918078,(212) 691-8078,1085.3057849817017,"{'business_temp_closed': None, 'menu_url': 'https://www.yoon-nyc.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
mWi1AZgb8HJjDsnz5lXsLA,hunt-and-fish-club-new-york-2,Hunt & Fish Club,https://s3-media1.fl.yelpcdn.com/bphoto/apZ0yAoyMaJJrEpmDCwL2g/o.jpg,False,https://www.yelp.com/biz/hunt-and-fish-club-new-york-2?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,703,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.9,"{'latitude': 40.75673, 'longitude': -73.9843}","['delivery', 'pickup']",$$$,"{'address1': '125 W 44th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['125 W 44th St', 'New York, NY 10036']}",+13476251220,(347) 625-1220,521.283450514985,"{'business_temp_closed': None, 'menu_url': 'https://www.hfcnyc.com/menu', 'open24_hours': None, 'waitlist_reservation': None}"
oBORgWrnY4rRVyhPsYaTWw,nusr-et-steakhouse-new-york-4,Nusr-Et Steakhouse,https://s3-media4.fl.yelpcdn.com/bphoto/_PBg9HpeZyXRO8Hdhtg7ww/o.jpg,False,https://www.yelp.com/biz/nusr-et-steakhouse-new-york-4?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,672,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'turkish', 'title': 'Turkish'}]",3.4,"{'latitude': 40.761343, 'longitude': -73.978529}","['delivery', 'pickup']",$$$$,"{'address1': '60 W 53rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['60 W 53rd St', 'New York, NY 10019']}",+12123153660,(212) 315-3660,992.0020415725273,"{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}"
cw7K31iO2tb5drMtqZ9F8w,sardis-new-york,Sardi's,https://s3-media2.fl.yelpcdn.com/bphoto/9Sbe4KRGGbAs5dddXuzPxQ/o.jpg,False,https://www.yelp.com/biz/sardis-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,663,"[{'alias': 'tradamerican', 'title': 'American'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,"{'latitude': 40.75789, 'longitude': -73.98755}","['delivery', 'pickup']",$$$,"{'address1': '234 W 44th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['234 W 44th St', 'New York, NY 10036']}",+12122218440,(212) 221-8440,217.02656316404875,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
432F7ulSgnm1fNyefqgrNw,strip-house-new-york-6,Strip House,https://s3-media1.fl.yelpcdn.com/bphoto/wRvK143d5M68QWil_O7f9w/o.jpg,False,https://www.yelp.com/biz/strip-house-new-york-6?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,649,"[{'alias': 'steak', 'title': 'Steakhouses'}]",3.9,"{'latitude': 40.7552982092827, 'longitude': -73.98068987648}","['delivery', 'pickup']",$$$$,"{'address1': '15 W 44th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['15 W 44th St', 'New York, NY 10036']}",+12123365454,(212) 336-5454,864.2234598810761,"{'business_temp_closed': None, 'menu_url': 'https://www.striphouse.com/location/striphouse-midtown/#menus', 'open24_hours': None, 'waitlist_reservation': None}"
K_nsaXmlsyg0I8PoIjPXrA,mortons-the-steakhouse-new-york-2,Morton's The Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/VDbyJUHaVmx2BtcypjPJ0Q/o.jpg,False,https://www.yelp.com/biz/mortons-the-steakhouse-new-york-2?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,636,"[{'alias': 'steak', 'title': 'Steakhouses'}]",3.9,"{'latitude': 40.7552153, 'longitude': -73.9787657}","['delivery', 'pickup']",$$$$,"{'address1': '551 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['551 5th Ave', 'New York, NY 10017']}",+12129723315,(212) 972-3315,1014.8978768355981,"{'business_temp_closed': None, 'menu_url': 'https://www.mortons.com/location/mortons-the-steakhouse-new-york-ny-manhattan/#menus', 'open24_hours': None, 'waitlist_reservation': None}"
fiNNzhD1BRLP8iA1r3m2Cg,uncle-jacks-steakhouse-westside-new-york-3,Uncle Jack's Steakhouse - Westside,https://s3-media1.fl.yelpcdn.com/bphoto/MRF73r8NpXEFBF2Yd4qvNg/o.jpg,False,https://www.yelp.com/biz/uncle-jacks-steakhouse-westside-new-york-3?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,626,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"{'latitude': 40.753743348666475, 'longitude': -73.99586426022333}","['delivery', 'pickup']",$$$$,"{'address1': '440 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['440 9th Ave', 'New York, NY 10001']}",+12122440005,(212) 244-0005,760.3968655490733,"{'business_temp_closed': None, 'menu_url': 'https://www.unclejacks.com/menu-westside38727e5c', 'open24_hours': None, 'waitlist_reservation': None}"
VNKcgjNlNhMMozhDPFpC6w,wolfgangs-steakhouse-new-york-10,Wolfgang's Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/xekVs222KWNn_qyEX3THzw/o.jpg,False,https://www.yelp.com/biz/wolfgangs-steakhouse-new-york-10?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,616,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American'}]",3.1,"{'latitude': 40.7560922459689, 'longitude': -73.9894847244675}",['delivery'],$$$$,"{'address1': '250 W 41st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['250 W 41st St', 'New York, NY 10036']}",+12129213720,(212) 921-3720,305.77593788120777,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}"
NotkoYDwpzesUKBt8Xuwzw,the-palm-midtown-new-york,The Palm - Palm West,https://s3-media2.fl.yelpcdn.com/bphoto/qDh-_aQ2Il6LLSN4LEwdcQ/o.jpg,False,https://www.yelp.com/biz/the-palm-midtown-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,546,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.6,"{'latitude': 40.7619684, 'longitude': -73.9857193}","['delivery', 'pickup']",$$$,"{'address1': '250 W 50th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['250 W 50th St', 'New York, NY 10019']}",+12123337256,(212) 333-7256,491.605512740897,"{'business_temp_closed': None, 'menu_url': 'https://www.thepalm.com/location/the-palm-midtown/#menus', 'open24_hours': None, 'waitlist_reservation': None}"
zR92VSkXj1rt5KTJ15bkAw,benjamin-steakhouse-prime-new-york-4,Benjamin Steakhouse Prime,https://s3-media2.fl.yelpcdn.com/bphoto/fEnLetswvqpbOTzvovHPxA/o.jpg,False,https://www.yelp.com/biz/benjamin-steakhouse-prime-new-york-4?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,508,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}]",4.4,"{'latitude': 40.75145573088978, 'longitude': -73.97965075275545}","['delivery', 'pickup']",$$$$,"{'address1': '23 E 40th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['23 E 40th St', 'New York, NY 10016']}",+12123380818,(212) 338-0818,1186.3637202986258,"{'business_temp_closed': None, 'menu_url': 'https://benjaminsteakhouse.com/prime/our-menus', 'open24_hours': None, 'waitlist_reservation': None}"
Ucya5uGBVUA3azs-HX0sTA,west-side-steakhouse-new-york-2,West Side Steakhouse,https://s3-media3.fl.yelpcdn.com/bphoto/P45XPfIGenjCDkX9hHH6pg/o.jpg,False,https://www.yelp.com/biz/west-side-steakhouse-new-york-2?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,480,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 40.7606, 'longitude': -73.995}","['delivery', 'pickup']",$$$,"{'address1': '597 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['597 10th Ave', 'New York, NY 10036']}",+12125644803,(212) 564-4803,488.74289440616644,"{'business_temp_closed': None, 'menu_url': 'http://www.westsidesteakhousenyc.com/#serving-menu', 'open24_hours': None, 'waitlist_reservation': None}"
H26qMBb0OFNn2xmSTM1Phw,kings-of-kobe-new-york-9,Kings of Kobe,https://s3-media2.fl.yelpcdn.com/bphoto/AF-AC5Sh-80Yjj8cvdW2Sg/o.jpg,False,https://www.yelp.com/biz/kings-of-kobe-new-york-9?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,467,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'New American'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.3,"{'latitude': 40.761172, 'longitude': -74.000307}","['delivery', 'pickup']",$$,"{'address1': '650 W 42nd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['650 W 42nd St', 'New York, NY 10036']}",+16463705121,(646) 370-5121,920.0545620695374,"{'business_temp_closed': None, 'menu_url': 'https://www.kingsofkobe.com/menus/', 'open24_hours': None, 'waitlist_reservation': None}"
25KSIumOXSnysnUIGAhNYw,fuji-hibachi-new-york-3,Fuji Hibachi,https://s3-media3.fl.yelpcdn.com/bphoto/u7jW9JkKvUdy2_GPfJJRuQ/o.jpg,False,https://www.yelp.com/biz/fuji-hibachi-new-york-3?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,453,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.8,"{'latitude': 40.7579059, 'longitude': -73.99069}","['delivery', 'pickup']",$$,"{'address1': '321 W 42nd St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['321 W 42nd St', 'New York, NY 10036']}",+12127571820,(212) 757-1820,125.69079333580076,"{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}"
tmzWZtu9Nimn7Hfas9XmcA,quality-bistro-new-york-3,Quality Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/FicNXn1s27I6KAgwpYWuWw/o.jpg,False,https://www.yelp.com/biz/quality-bistro-new-york-3?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,422,"[{'alias': 'french', 'title': 'French'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'newamerican', 'title': 'New American'}]",4.2,"{'latitude': 40.763183, 'longitude': -73.979118}","['delivery', 'pickup']",$$$,"{'address1': '120 W 55th St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['120 W 55th St', 'New York, NY 10019']}",+12124333330,(212) 433-3330,1000.1570933792459,"{'business_temp_closed': None, 'menu_url': 'https://www.qualitybistro.com/menus/', 'open24_hours': None, 'waitlist_reservation': None}"
7l6qQXBs5qhGfhsCZ8bIrA,teds-montana-grill-new-york-new-york,Ted's Montana Grill,https://s3-media3.fl.yelpcdn.com/bphoto/Eu80DiSLLDvN-C1hMLNX8A/o.jpg,False,https://www.yelp.com/biz/teds-montana-grill-new-york-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,421,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American'}]",3.6,"{'latitude': 40.76072, 'longitude': -73.98089}",['delivery'],$$$,"{'address1': '110 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10020', 'country': 'US', 'state': 'NY', 'display_address': ['110 W 51st St', 'New York, NY 10020']}",+12122455220,(212) 245-5220,781.7594631564292,"{'business_temp_closed': None, 'menu_url': 'https://www.tedsmontanagrill.com/menu.html', 'open24_hours': None, 'waitlist_reservation': None}"
njpz2-Vd-EnoFu5YiIBTVA,dk-restaurant-nyc-new-york,DK Restaurant NYC,https://s3-media2.fl.yelpcdn.com/bphoto/C2PU8R4HmvJGxwC-tAewow/o.jpg,False,https://www.yelp.com/biz/dk-restaurant-nyc-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,378,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.5,"{'latitude': 40.752533, 'longitude': -73.9899368}","['restaurant_reservation', 'delivery']",$$$,"{'address1': '207 W 36th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['207 W 36th St', 'New York, NY 10018']}",+12126955220,(212) 695-5220,691.3129389115741,"{'business_temp_closed': None, 'menu_url': 'https://www.dkrestaurantnyc.com/menu', 'open24_hours': None, 'waitlist_reservation': True}"
iMlCfute7BKB0vuXLlupYA,empire-steak-house-midtown-west-new-york-2,Empire Steak House - Midtown West,https://s3-media3.fl.yelpcdn.com/bphoto/XAoYZFzw-7nwAwMpzAXLSQ/o.jpg,False,https://www.yelp.com/biz/empire-steak-house-midtown-west-new-york-2?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,377,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"{'latitude': 40.76441, 'longitude': -73.98311}","['delivery', 'pickup']",$$$$,"{'address1': '237 W 54th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['237 W 54th St', 'New York, NY 10019']}",+12125869700,(212) 586-9700,839.8523455839787,"{'business_temp_closed': None, 'menu_url': 'https://www.empiresteakhousenyc.com/midtown-west-menu', 'open24_hours': None, 'waitlist_reservation': True}"
sXSPS1flc-iPj9vZvyv_Fg,bobby-vans-steakhouse-new-york-13,Bobby Van's Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/LYFvh3_LgC_XwM0EoB_l4Q/o.jpg,False,https://www.yelp.com/biz/bobby-vans-steakhouse-new-york-13?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,375,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tradamerican', 'title': 'American'}]",3.6,"{'latitude': 40.76111, 'longitude': -73.982507}",['pickup'],$$$,"{'address1': '135 W 50th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10020', 'country': 'US', 'state': 'NY', 'display_address': ['135 W 50th St', 'New York, NY 10020']}",+12129575050,(212) 957-5050,666.864119831834,"{'business_temp_closed': None, 'menu_url': 'https://www.bobbyvansnyc.com/menu_2021', 'open24_hours': None, 'waitlist_reservation': None}"
iq9_CMtUT1SwGcEL8fSDNQ,r-lounge-at-two-times-square-new-york,R Lounge at Two Times Square,https://s3-media2.fl.yelpcdn.com/bphoto/w5s2J7Io8y5FFRyon0lCag/o.jpg,False,https://www.yelp.com/biz/r-lounge-at-two-times-square-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,374,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American'}]",3.9,"{'latitude': 40.759683705851, 'longitude': -73.9845943450927}",[],$$$,"{'address1': 'Two Times Square, 714 Seventh Avenue at W. 48th Street', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['Two Times Square, 714 Seventh Avenue at W. 48th Street', 'New York, NY 10036']}",+12122615114,(212) 261-5114,451.08630834641133,"{'business_temp_closed': None, 'menu_url': '', 'open24_hours': None, 'waitlist_reservation': None}"
zV5u8sr2u9x_oxq7BNuKKw,le-marais-new-york,Le Marais,https://s3-media1.fl.yelpcdn.com/bphoto/Y3UujbqxAdvdBEDKf6cpMg/o.jpg,False,https://www.yelp.com/biz/le-marais-new-york?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,345,"[{'alias': 'french', 'title': 'French'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.2,"{'latitude': 40.758, 'longitude': -73.98429}",['delivery'],$$$,"{'address1': '150 W 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['150 W 46th St', 'New York, NY 10036']}",+12128690900,(212) 869-0900,468.6677589879126,"{'business_temp_closed': None, 'menu_url': 'http://lemarais.net/menus/', 'open24_hours': None, 'waitlist_reservation': None}"
IFQ1CXX3QTiuOjeXYvtWLw,frankie-and-johnnies-steakhouse-new-york-4,Frankie & Johnnie's Steakhouse,https://s3-media3.fl.yelpcdn.com/bphoto/0giEOQEVHwCIO2yP7u2n2Q/o.jpg,False,https://www.yelp.com/biz/frankie-and-johnnies-steakhouse-new-york-4?adjust_creative=Ajda-ESi8vTMSOOHFsYRJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ajda-ESi8vTMSOOHFsYRJg,343,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 40.759956, 'longitude': -73.988926}",[],$$$,"{'address1': '320 W 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['320 W 46th St', 'New York, NY 10036']}",+12129979494,(212) 997-9494,146.5689467430857,"{'business_temp_closed': None, 'menu_url': 'https://frankieandjohnnies.com/frankie-and-johnnie-s-menus.html', 'open24_hours': False, 'waitlist_reservation': None}"
